chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1653520643,2022-05-25T23:17:23Z,KJ7ZPM-4,JUPITR,66(31/24),1,/,KJ7ZPM-4,/-,47.045167,-124.079167,,,,,,,SQ3PLX http://microsat.com.pl/,,,APRS Voyager U=13.5V.
0,1653520647,2022-05-25T23:17:27Z,K7MJQ-9,VCAPK?,42(13/21),0,`,K7MJQ-9,/k,46.953000,-124.156667,0.0,255.0,4.0,,,,Kenwood TH-D72,En Route,,
0,1653520650,2022-05-25T23:17:30Z,KG7QEC-11,KG7QEC-11,33(8/16),0,/,KG7QEC-11,/O,47.607833,-122.540333,0.0,0.0,144.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.50/TB=21.56/V=7536 BISEA
0,1653520665,2022-05-25T23:17:45Z,KG7QEC-11,KG7QEC-11,34(8/15),0,/,KG7QEC-11,/O,47.607667,-122.540500,1.0,0.0,78.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.50/TB=21.63/V=7572 BISEA
0,1653520667,2022-05-25T23:17:47Z,N7NIX-4,ERINB?,60(25/27),0,},N7NIX-4,/b,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1653520668,2022-05-25T23:17:48Z,N7NIX-4,ERINB?,60(26/27),0,},N7NIX-4,/b,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1653520670,2022-05-25T23:17:50Z,KG7SON-9,JUPITR,67(29/25),0,`,KG7SON-9,/v,47.621167,-122.628333,15.0,78.0,76.0,146.520,,,Kenwood TM-D710,En Route,,MONITORING 146.520
0,1653520680,2022-05-25T23:18:00Z,KG7QEC-11,KG7QEC-11,33(9/15),0,/,KG7QEC-11,/O,47.607667,-122.540333,1.0,214.0,114.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=21.63/V=7536 BISEA
0,1653520685,2022-05-25T23:18:05Z,ERINB,ERINB,61(26/27),0,!,ERINB,/_,47.667333,-122.928667,,,,,,,Kantronics KPC-3 rom versions,,,
0,1653520691,2022-05-25T23:18:11Z,KF7HTS-8,KF7HTS-8,57(24/24),0,!,KF7HTS-8,/n,47.621667,-122.588333,7.0,4.0,0.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,KF7HTS
0,1653520695,2022-05-25T23:18:15Z,KG7QEC-11,KG7QEC-11,33(9/16),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,112.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.50/TB=21.69/V=7556 BISEA
0,1653520710,2022-05-25T23:18:30Z,KG7QEC-11,KG7QEC-11,34(8/15),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,112.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=21.75/V=7536 BISEA
0,1653520717,2022-05-25T23:18:37Z,ERINB,ERINB,61(26/27),0,>,ERINB,/ ,,,,,,,,,,,,Duckabush Valley on OIDARHILL
0,1653520718,2022-05-25T23:18:38Z,ERINB,SOMTN,75(32/32),0,>,ERINB,/ ,,,,,,,,,,,,Duckabush Valley on OIDARHILL
0,1653520718,2022-05-25T23:18:38Z,ERINB,JUPITR,68(29/26),0,>,ERINB,/ ,,,,,,,,,,,,Duckabush Valley on OIDARHILL
0,1653520725,2022-05-25T23:18:45Z,KG7QEC-11,KG7QEC-11,34(9/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,1.0,0.0,115.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.75/TB=21.75/V=7572 BISEA
0,1653520731,2022-05-25T23:18:51Z,KG7SON-9,KG7SON-9,45(18/20),0,`,KG7SON-9,/v,47.621500,-122.616167,4.0,331.0,101.0,146.520,,,Kenwood TM-D710,En Route,,MONITORING 146.520
0,1653520732,2022-05-25T23:18:52Z,KG7SON-9,ERINB?,61(26/27),0,`,KG7SON-9,/v,47.621500,-122.616167,4.0,331.0,101.0,146.520,,,Kenwood TM-D710,En Route,,MONITORING 146.520
0,1653520740,2022-05-25T23:19:00Z,KG7QEC-11,KG7QEC-11,33(9/15),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,120.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.75/TB=21.81/V=7556 BISEA
0,1653520755,2022-05-25T23:19:15Z,KG7QEC-11,KG7QEC-11,34(8/16),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,130.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.69/TB=21.81/V=7556 BISEA
0,1653520763,2022-05-25T23:19:23Z,KD7YZO-9,SOMTN?,75(31/32),0,`,KD7YZO-9,/j,47.486500,-122.630333,29.0,320.0,92.0,,,,Yaesu FTM-400DR,En Route,,
0,1653520770,2022-05-25T23:19:30Z,KG7QEC-11,KG7QEC-11,33(9/16),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,125.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=21.88/V=7536 BISEA
0,1653520785,2022-05-25T23:19:45Z,KG7QEC-11,KG7QEC-11,33(8/17),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,108.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.75/TB=21.94/V=7536 BISEA
0,1653520795,2022-05-25T23:19:55Z,KD7YZO-9,ERINB?,64(27/28),0,`,KD7YZO-9,/j,47.491000,-122.631667,35.0,1.0,86.0,147.080,+600,110.9,Yaesu FTM-400DR,En Route,, KD7YZO Jeep Compass TrailHawk
0,1653520800,2022-05-25T23:20:00Z,KG7QEC-11,KG7QEC-11,34(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,100.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=21.94/V=7516 BISEA
0,1653520801,2022-05-25T23:20:01Z,JUPITR,JUPITR,83(22/17),0,J,JUPITR,/ ,,,,,,,,,,,,
0,1653520804,2022-05-25T23:20:04Z,JUPITR,ERINB?,59(25/27),0,J,JUPITR,/ ,,,,,,,,,,,,
0,1653520807,2022-05-25T23:20:07Z,ERINB,ERINB,61(26/27),0,$,ERINB,/ ,,,,,,,,,Kantronics KPC-3 rom versions,,,
0,1653520808,2022-05-25T23:20:08Z,ERINB,JUPITR,69(31/24),0,$,ERINB,/ ,,,,,,,,,Kantronics KPC-3 rom versions,,,
0,1653520815,2022-05-25T23:20:15Z,KG7QEC-11,KG7QEC-11,34(9/15),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,112.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.00/V=7536 BISEA
0,1653520826,2022-05-25T23:20:26Z,KD7YZO-9,ERINB?,62(26/28),0,`,KD7YZO-9,/j,47.494000,-122.630333,26.0,91.0,91.0,,,,Yaesu FTM-400DR,En Route,,
0,1653520830,2022-05-25T23:20:30Z,KG7QEC-11,KG7QEC-11,33(8/17),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,105.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.00/V=7516 BISEA
0,1653520841,2022-05-25T23:20:41Z,VA7MAS,ERINB?,59(25/26),0,`,VA7MAS,/>,48.465626,-123.389509,0.0,5.0,25.0,,,,Byonics TinyTrack3,In Service,"Seq=363, A1=433, A2=625",
0,1653520845,2022-05-25T23:20:45Z,KG7QEC-11,KG7QEC-11,34(8/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,79.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.00/V=7516 BISEA
0,1653520860,2022-05-25T23:21:00Z,KG7QEC-11,KG7QEC-11,33(9/15),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,83.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.00/V=7516 BISEA
0,1653520875,2022-05-25T23:21:15Z,KG7QEC-11,KG7QEC-11,34(9/15),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,95.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.75/TB=22.00/V=7536 BISEA
0,1653520888,2022-05-25T23:21:28Z,K7BLS-4,ERINB?,61(27/27),0,},K7BLS-4,/b,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1653520892,2022-05-25T23:21:32Z,KD7YZO-9,ERINB?,62(25/28),0,`,KD7YZO-9,/j,47.491167,-122.627167,12.0,231.0,103.0,147.080,+600,110.9,Yaesu FTM-400DR,En Route,, KD7YZO Jeep Compass TrailHawk
0,1653520896,2022-05-25T23:21:36Z,NG7N,ERINB?,61(26/27),0,>,NG7N,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,"WX - Magnolia Bluff - Seattle, WA"
0,1653520905,2022-05-25T23:21:45Z,KG7QEC-11,KG7QEC-11,33(9/15),0,/,KG7QEC-11,/O,47.607833,-122.540333,0.0,0.0,114.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.69/TB=22.06/V=7556 BISEA
0,1653520909,2022-05-25T23:21:49Z,DGDAVE,VCAPK,42(13/20),0,=,DGDAVE,D#,46.972833,-123.868667,,,,,,,DIGI_NED,,,"/DIGI_NED:UBUNTU/LINUX for info, ke7auw @ yahoo dot com"
0,1653520920,2022-05-25T23:22:00Z,KG7QEC-11,KG7QEC-11,33(8/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,96.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=22.13/V=7516 BISEA
0,1653520923,2022-05-25T23:22:03Z,NW7RF-3,JUPITR,68(31/24),0,T,NW7RF-3,/f,,,,,,,,,>40 APRSmax,,"Seq=337, A1=124, A2=10799, A3=78370, A4=4.150000, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1653520935,2022-05-25T23:22:15Z,KG7QEC-11,KG7QEC-11,33(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540333,1.0,271.0,122.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.50/TB=22.13/V=7556 BISEA
0,1653520936,2022-05-25T23:22:16Z,W7AUW,VCAPK,40(12/20),0,=,W7AUW,/x,46.981333,-123.865833,,,,145.630,,,Xastir,,, LinuxXastir1.9.7IGATE145.63 W7AUW-2
0,1653520950,2022-05-25T23:22:30Z,KG7QEC-11,KG7QEC-11,34(8/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,116.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.19/V=7536 BISEA
0,1653520977,2022-05-25T23:22:57Z,KF7ZJH,VCAPK?,42(13/20),0,`,KF7ZJH,/>,47.062667,-122.772333,56.0,256.0,,,,,Kenwood TH-D74,En Route,,
0,1653520980,2022-05-25T23:23:00Z,KG7QEC-11,KG7QEC-11,33(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.19/V=7556 BISEA
0,1653520987,2022-05-25T23:23:07Z,KA0GWU-1,JUPITR,68(31/24),0,=,KA0GWU-1,/-,47.255850,-122.209054,0.0,0.0,,,,,Xastir,,,Xastir-ubuntu-TM-201A-iGate
0,1653520995,2022-05-25T23:23:15Z,KG7QEC-11,KG7QEC-11,34(8/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,81.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.31/V=7556 BISEA
0,1653521010,2022-05-25T23:23:30Z,KG7QEC-11,KG7QEC-11,34(8/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,80.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.50/TB=22.25/V=7516 BISEA
0,1653521025,2022-05-25T23:23:45Z,KG7QEC-11,KG7QEC-11,34(8/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,81.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.44/TB=22.31/V=7516 BISEA
0,1653521040,2022-05-25T23:24:00Z,KG7QEC-11,KG7QEC-11,34(9/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.44/TB=22.31/V=7516 BISEA
0,1653521048,2022-05-25T23:24:08Z,K7BLS-4,ERINB?,61(25/27),0,},K7BLS-4,/b,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1653521048,2022-05-25T23:24:08Z,K7BLS-4,ERINB?,60(26/27),0,},K7BLS-4,/b,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1653521055,2022-05-25T23:24:15Z,KG7QEC-11,KG7QEC-11,34(9/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.44/TB=22.38/V=7536 BISEA
0,1653521068,2022-05-25T23:24:28Z,VCAPK,VCAPK,42(13/20),0,@,VCAPK,N9,61.952413,-119.645873,1.3,216.0,,,,,SQ3PLX http://microsat.com.pl/,,,ello from Capitol Peak (K7CPR)
0,1653521070,2022-05-25T23:24:30Z,KG7QEC-11,KG7QEC-11,33(9/15),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,83.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.44/V=7516 BISEA
0,1653521075,2022-05-25T23:24:35Z,N3EG-9,JUPITR,67(29/24),0,T,N3EG-9,/>,,,,,,,,,,,"Seq=976, A1=126, A2=85, A3=36, A4=20, A5=77, D1=0, D2=0, D3=0, D4=1, D5=0, D6=0, D7=0, D8=1",
0,1653521085,2022-05-25T23:24:45Z,KG7QEC-11,KG7QEC-11,33(9/15),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.75/TB=22.44/V=7516 BISEA
0,1653521096,2022-05-25T23:24:56Z,BALDI,BALDI,63(25/27),0,!,BALDI,/_,47.218833,-121.843500,,,,,,,Open Track,,,
0,1653521100,2022-05-25T23:25:00Z,KG7QEC-11,KG7QEC-11,33(9/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.75/TB=22.44/V=7536 BISEA
0,1653521127,2022-05-25T23:25:27Z,KJ7ZPM-7,VCAPK?,41(12/20),0,/,KJ7ZPM-7,/2,47.046000,,,,,,,,SQ3PLX http://microsat.com.pl/,,,W>APRS Voyager U=13.2V.
0,1653521130,2022-05-25T23:25:30Z,KG7QEC-11,KG7QEC-11,34(8/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.50/TB=22.56/V=7536 BISEA
0,1653521145,2022-05-25T23:25:45Z,KG7QEC-11,KG7QEC-11,34(9/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.69/TB=22.56/V=7516 BISEA
0,1653521150,2022-05-25T23:25:50Z,JUPITR,ERINB,63(26/28),0,!,JUPITR,B#,47.695000,-122.967500,,,,,,,Kantronics KPC-3 rom versions,,, MT. JUPITER K7IDX
0,1653521154,2022-05-25T23:25:54Z,KG7SON-9,KG7SON-9,45(17/22),0,`,KG7SON-9,/v,47.621500,-122.616333,0.0,,106.0,146.520,,,Kenwood TM-D710,En Route,,MONITORING 146.520
0,1653521160,2022-05-25T23:26:00Z,KG7QEC-11,KG7QEC-11,34(9/15),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=22.56/V=7572 BISEA
0,1653521163,2022-05-25T23:26:03Z,K7NWS,SOMTN?,78(33/32),0,!,K7NWS,/o,47.520333,-122.302167,,,,,,,"DireWolf, WB2OSZ",,,BEARS at MOF
0,1653521166,2022-05-25T23:26:06Z,K7BLS-4,ERINB?,60(26/27),0,},K7BLS-4,/b,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1653521175,2022-05-25T23:26:15Z,KG7QEC-11,KG7QEC-11,34(8/16),0,/,KG7QEC-11,/O,47.607667,-122.540333,0.0,0.0,83.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.56/V=7556 BISEA
0,1653521186,2022-05-25T23:26:26Z,KF7HTS-8,ERINB?,61(26/27),0,!,KF7HTS-8,/n,47.638667,-122.589333,7.0,347.0,0.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,KF7HTS
0,1653521190,2022-05-25T23:26:30Z,KG7QEC-11,KG7QEC-11,34(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,82.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.63/V=7536 BISEA
0,1653521196,2022-05-25T23:26:36Z,W7NWP-9,SOMTN?,78(33/32),0,',W7NWP-9,/>,47.681833,-122.182000,0.0,,,,,,Kenwood TM-D700,Special,,http://othernet.is nwaprs
0,1653521199,2022-05-25T23:26:39Z,N7LOL-7,VCAPK?,41(13/20),0,`,N7LOL-7,/>,46.971500,-123.825333,22.0,53.0,33.0,,,,Unknown manufacturer,Off Duty,,
0,1653521205,2022-05-25T23:26:45Z,KG7QEC-11,KG7QEC-11,34(9/15),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,82.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.69/V=7516 BISEA
0,1653521220,2022-05-25T23:27:00Z,KG7QEC-11,KG7QEC-11,34(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,82.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=22.75/V=7516 BISEA
0,1653521235,2022-05-25T23:27:15Z,KG7QEC-11,KG7QEC-11,34(9/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,82.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=22.75/V=7536 BISEA
0,1653521248,2022-05-25T23:27:28Z,KF7HTS-8,JUPITR,67(29/25),0,!,KF7HTS-8,/n,47.640667,-122.590167,7.0,344.0,0.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,KF7HTS
0,1653521250,2022-05-25T23:27:30Z,KG7QEC-11,KG7QEC-11,32(8/15),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,82.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.69/TB=22.75/V=7496 BISEA
0,1653521265,2022-05-25T23:27:45Z,KG7QEC-11,KG7QEC-11,35(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,81.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=22.75/V=7516 BISEA
0,1653521280,2022-05-25T23:28:00Z,KG7QEC-11,KG7QEC-11,34(9/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,81.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=22.81/V=7516 BISEA
0,1653521284,2022-05-25T23:28:04Z,ERINB,ERINB,60(26/27),0,!,ERINB,/_,47.667333,-122.928667,,,,,,,Kantronics KPC-3 rom versions,,,
0,1653521295,2022-05-25T23:28:15Z,KG7QEC-11,KG7QEC-11,34(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,80.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.56/TB=22.81/V=7516 BISEA
0,1653521298,2022-05-25T23:28:18Z,SOMTN,SOMTN,76(32/32),0,!,SOMTN,S#,47.316167,-123.357833,,,,,,,Kantronics KPC-3 rom versions,,,"/W2,WAn South Mtn KB7UVC"
0,1653521310,2022-05-25T23:28:30Z,KG7QEC-11,KG7QEC-11,35(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,80.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=22.88/V=7536 BISEA
0,1653521317,2022-05-25T23:28:37Z,W7NWP-9,SOMTN?,77(32/32),0,`,W7NWP-9,/>,47.682167,-122.182000,1.0,6.0,84.0,,,,Kenwood TM-D700,Special,,
0,1653521322,2022-05-25T23:28:42Z,W7NWP-9,JUPITR,68(31/25),1,`,W7NWP-9,/>,47.682167,-122.182000,1.0,6.0,84.0,,,,Kenwood TM-D700,Special,,
0,1653521325,2022-05-25T23:28:45Z,KG7QEC-11,KG7QEC-11,34(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,80.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.44/TB=22.94/V=7516 BISEA
0,1653521329,2022-05-25T23:28:49Z,KF7ZJH,VCAPK?,42(12/21),0,`,KF7ZJH,/>,47.040333,-122.868667,55.0,252.0,,,,,Kenwood TH-D74,En Route,,
0,1653521338,2022-05-25T23:28:58Z,W7PFR-1,W7PFR-1,47(12/20),1,!,W7PFR-1,S#,46.839500,-122.258333,,,,,,,Kantronics KPC-3 rom versions,,," W2,SSn-N,Eatonville/Pack Forest W7PFR "
0,1653521345,2022-05-25T23:29:05Z,K7BLS-4,W7PFR-1?,44(11/20),0,},K7BLS-4,/b,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1653521355,2022-05-25T23:29:15Z,KG7QEC-11,KG7QEC-11,35(9/17),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,82.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.44/TB=23.00/V=7536 BISEA
0,1653521359,2022-05-25T23:29:19Z,N7TUG-8,JUPITR,69(30/26),0,_,N7TUG-8,/s,,,,,,,,,>40 APRSmax,,,
0,1653521360,2022-05-25T23:29:20Z,N7TUG-8,ERINB?,60(26/27),0,_,N7TUG-8,/s,,,,,,,,,>40 APRSmax,,,
0,1653521370,2022-05-25T23:29:30Z,KG7QEC-11,KG7QEC-11,34(8/16),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,81.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.63/TB=23.00/V=7496 BISEA
0,1653521377,2022-05-25T23:29:37Z,JUPITR,JUPITR,67(31/26),0,J,JUPITR,/ ,,,,,,,,,,,,
