chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1650991439,2022-04-26T16:43:59Z,KG7QEC-11,KG7QEC-11,162(55/66),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,80.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.88/TB=10.38/V=7456 BISEA
0,1650991454,2022-04-26T16:44:14Z,KG7QEC-11,KG7QEC-11,135(47/54),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,78.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.81/TB=10.31/V=7476 BISEA
0,1650991469,2022-04-26T16:44:29Z,KG7QEC-11,KG7QEC-11,81(26/33),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,78.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.75/TB=10.25/V=7456 BISEA
0,1650991484,2022-04-26T16:44:44Z,KG7QEC-11,KG7QEC-11,78(25/34),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,80.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.69/TB=10.25/V=7476 BISEA
0,1650991499,2022-04-26T16:44:59Z,KG7QEC-11,KG7QEC-11,79(26/32),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,78.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.63/TB=10.13/V=7476 BISEA
0,1650991514,2022-04-26T16:45:14Z,KG7QEC-11,KG7QEC-11,80(26/35),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,79.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.63/TB=10.19/V=7476 BISEA
0,1650991529,2022-04-26T16:45:29Z,KG7QEC-11,KG7QEC-11,77(26/34),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,80.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.56/TB=10.06/V=7476 BISEA
0,1650991544,2022-04-26T16:45:44Z,KG7QEC-11,KG7QEC-11,79(26/35),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,80.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.50/TB=10.00/V=7476 BISEA
0,1650991559,2022-04-26T16:45:59Z,KG7QEC-11,KG7QEC-11,79(26/34),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,78.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.38/TB=10.00/V=7476 BISEA
0,1650991574,2022-04-26T16:46:14Z,KG7QEC-11,KG7QEC-11,79(27/32),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,75.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.44/TB=10.00/V=7476 BISEA
0,1650991589,2022-04-26T16:46:29Z,KG7QEC-11,KG7QEC-11,81(25/33),0,/,KG7QEC-11,/O,47.607833,-122.540833,0.0,0.0,83.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.38/TB=9.94/V=7476 BISEA
0,1650991604,2022-04-26T16:46:44Z,KG7QEC-11,KG7QEC-11,78(26/33),0,/,KG7QEC-11,/O,47.607833,-122.540833,0.0,0.0,86.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.31/TB=9.94/V=7476 BISEA
0,1650991619,2022-04-26T16:46:59Z,KG7QEC-11,KG7QEC-11,81(26/33),0,/,KG7QEC-11,/O,47.607833,-122.541000,0.0,0.0,88.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.25/TB=9.81/V=7476 BISEA
0,1650991634,2022-04-26T16:47:14Z,KG7QEC-11,KG7QEC-11,80(25/34),0,/,KG7QEC-11,/O,47.607667,-122.541000,0.0,0.0,92.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.19/TB=9.81/V=7476 BISEA
0,1650991649,2022-04-26T16:47:29Z,KG7QEC-11,KG7QEC-11,80(26/33),0,/,KG7QEC-11,/O,47.607667,-122.541000,0.0,0.0,87.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.13/TB=9.75/V=7476 BISEA
0,1650991664,2022-04-26T16:47:44Z,KG7QEC-11,KG7QEC-11,79(25/33),0,/,KG7QEC-11,/O,47.607667,-122.541000,0.0,0.0,82.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.13/TB=9.69/V=7456 BISEA
0,1650991679,2022-04-26T16:47:59Z,KG7QEC-11,KG7QEC-11,74(24/35),0,/,KG7QEC-11,/O,47.607833,-122.540833,0.0,0.0,86.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.06/TB=9.69/V=7456 BISEA
0,1650991694,2022-04-26T16:48:14Z,KG7QEC-11,KG7QEC-11,79(25/34),0,/,KG7QEC-11,/O,47.607833,-122.540833,0.0,0.0,87.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.00/TB=9.75/V=7476 BISEA
0,1650991709,2022-04-26T16:48:29Z,KG7QEC-11,KG7QEC-11,78(25/34),0,/,KG7QEC-11,/O,47.607833,-122.540833,0.0,0.0,90.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.00/TB=9.69/V=7456 BISEA
0,1650991724,2022-04-26T16:48:44Z,KG7QEC-11,KG7QEC-11,77(25/33),0,/,KG7QEC-11,/O,47.607833,-122.541000,0.0,0.0,95.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.00/TB=9.69/V=7456 BISEA
0,1650991739,2022-04-26T16:48:59Z,KG7QEC-11,KG7QEC-11,76(25/34),0,/,KG7QEC-11,/O,47.607833,-122.540833,0.0,0.0,96.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=10.00/TB=9.75/V=7456 BISEA
