chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1648443717,2022-03-28T05:01:57Z,KG7QEC-11,KG7QEC-11,169(56/69),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,71.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
0,1648443722,2022-03-28T05:02:02Z,KG7QEC-11,KG7QEC-11,162(59/66),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,76.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
0,1648443727,2022-03-28T05:02:07Z,KG7QEC-11,KG7QEC-11,167(59/69),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,82.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4445 BISEA
0,1648443732,2022-03-28T05:02:12Z,KG7QEC-11,KG7QEC-11,166(58/70),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
0,1648443737,2022-03-28T05:02:17Z,KG7QEC-11,KG7QEC-11,169(58/69),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,84.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
0,1648505639,2022-03-28T22:13:59Z,KG7QEC-11,KG7QEC-11,171(55/67),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,57.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
0,1648505644,2022-03-28T22:14:04Z,KG7QEC-11,KG7QEC-11,173(59/67),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,55.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
0,1648505649,2022-03-28T22:14:09Z,KG7QEC-11,KG7QEC-11,157(55/71),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,54.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
0,1648505654,2022-03-28T22:14:14Z,KG7QEC-11,KG7QEC-11,110(38/49),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,51.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4445 BISEA
0,1648505659,2022-03-28T22:14:19Z,KG7QEC-11,KG7QEC-11,113(40/46),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,49.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
0,1648505664,2022-03-28T22:14:24Z,KG7QEC-11,KG7QEC-11,83(27/35),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,47.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
0,1648505669,2022-03-28T22:14:29Z,KG7QEC-11,KG7QEC-11,84(28/34),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,46.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=4405 BISEA
