chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1650329623,2022-04-19T00:53:43Z,KG7QEC-11,KG7QEC-11,95(46/17),1,/,KG7QEC-11,/O,47.607833,-122.540833,0.0,0.0,76.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=17946 BISEA
0,1650329638,2022-04-19T00:53:58Z,KG7QEC-11,KG7QEC-11,96(46/17),0,/,KG7QEC-11,/O,47.607833,-122.540833,0.0,0.0,74.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=17946 BISEA
0,1650329653,2022-04-19T00:54:13Z,KG7QEC-11,KG7QEC-11,96(48/17),1,/,KG7QEC-11,/O,47.607833,-122.540833,0.0,0.0,71.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=-127.00/TB=-127.00/V=17946 BISEA
0,1650330782,2022-04-19T01:13:02Z,KG7QEC-11,KG7QEC-11,94(48/18),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,78.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.31/TB=21.50/V=18124 BISEA
0,1650330797,2022-04-19T01:13:17Z,KG7QEC-11,KG7QEC-11,96(47/17),0,/,KG7QEC-11,/O,47.607667,-122.540667,1.0,354.0,83.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.38/TB=21.50/V=17866 BISEA
0,1650330812,2022-04-19T01:13:32Z,KG7QEC-11,KG7QEC-11,96(46/17),1,/,KG7QEC-11,/O,47.607667,-122.540667,1.0,102.0,88.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.38/TB=25.25/V=17906 BISEA
0,1650330827,2022-04-19T01:13:47Z,KG7QEC-11,KG7QEC-11,96(45/17),0,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,93.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.38/TB=29.44/V=18043 BISEA
0,1650330842,2022-04-19T01:14:02Z,KG7QEC-11,KG7QEC-11,95(47/17),1,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,89.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.38/TB=31.25/V=18023 BISEA
0,1650330857,2022-04-19T01:14:17Z,KG7QEC-11,KG7QEC-11,95(44/18),0,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,92.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.38/TB=31.38/V=18023 BISEA
0,1650330872,2022-04-19T01:14:32Z,KG7QEC-11,KG7QEC-11,94(48/17),1,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,90.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.38/TB=30.75/V=17886 BISEA
0,1650330887,2022-04-19T01:14:47Z,KG7QEC-11,KG7QEC-11,95(48/18),0,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,84.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.38/TB=30.13/V=17983 BISEA
0,1650330902,2022-04-19T01:15:02Z,KG7QEC-11,KG7QEC-11,96(46/17),1,/,KG7QEC-11,/O,47.607667,-122.540833,0.0,0.0,87.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.38/TB=29.63/V=18003 BISEA
0,1650330917,2022-04-19T01:15:17Z,KG7QEC-11,KG7QEC-11,94(48/17),0,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,83.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.44/TB=29.25/V=17769 BISEA
0,1650330932,2022-04-19T01:15:32Z,KG7QEC-11,KG7QEC-11,95(47/17),0,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,79.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.44/TB=28.63/V=18023 BISEA
0,1650330977,2022-04-19T01:16:17Z,KG7QEC-11,KG7QEC-11,96(47/17),1,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,86.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=21.81/TB=27.25/V=17946 BISEA
0,1650330992,2022-04-19T01:16:32Z,KG7QEC-11,KG7QEC-11,96(45/17),1,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,89.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=24.25/TB=26.56/V=17983 BISEA
0,1650331007,2022-04-19T01:16:47Z,KG7QEC-11,KG7QEC-11,96(47/18),1,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,86.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=29.06/TB=26.19/V=17983 BISEA
