chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1651363743,2022-05-01T00:09:03Z,KG7QEC-11,KG7QEC-11,80(21/37),0,/,KG7QEC-11,/O,47.607500,-122.540500,0.0,0.0,68.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.88/TB=26.94/V=6787 BISEA
0,1651363758,2022-05-01T00:09:18Z,KG7QEC-11,KG7QEC-11,80(21/35),0,/,KG7QEC-11,/O,47.607500,-122.540500,0.0,0.0,75.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.75/TB=26.75/V=6787 BISEA
0,1651363773,2022-05-01T00:09:33Z,KG7QEC-11,KG7QEC-11,79(20/36),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,78.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.63/TB=26.63/V=6787 BISEA
0,1651363788,2022-05-01T00:09:48Z,KG7QEC-11,KG7QEC-11,79(21/39),0,/,KG7QEC-11,/O,47.607500,-122.540333,0.0,0.0,82.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.56/TB=26.44/V=6787 BISEA
0,1651363803,2022-05-01T00:10:03Z,KG7QEC-11,KG7QEC-11,80(20/38),0,/,KG7QEC-11,/O,47.607500,-122.540333,0.0,0.0,81.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.50/TB=26.44/V=6787 BISEA
0,1651363818,2022-05-01T00:10:18Z,KG7QEC-11,KG7QEC-11,79(21/37),0,/,KG7QEC-11,/O,47.607500,-122.540333,0.0,0.0,82.0,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.38/TB=26.44/V=6787 BISEA
0,1651363833,2022-05-01T00:10:33Z,KG7QEC-11,KG7QEC-11,80(20/37),0,/,KG7QEC-11,/O,47.607500,-122.540333,0.0,0.0,80.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.38/TB=26.31/V=6787 BISEA
0,1651363848,2022-05-01T00:10:48Z,KG7QEC-11,KG7QEC-11,79(21/35),0,/,KG7QEC-11,/O,47.607500,-122.540500,0.0,0.0,78.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.50/TB=26.31/V=6787 BISEA
0,1651363863,2022-05-01T00:11:03Z,KG7QEC-11,KG7QEC-11,80(21/39),0,/,KG7QEC-11,/O,47.607500,-122.540500,0.0,0.0,79.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.56/TB=26.31/V=6807 BISEA
0,1651363878,2022-05-01T00:11:18Z,KG7QEC-11,KG7QEC-11,78(21/36),0,/,KG7QEC-11,/O,47.607500,-122.540333,0.0,0.0,79.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.63/TB=26.25/V=6787 BISEA
0,1651363893,2022-05-01T00:11:33Z,KG7QEC-11,KG7QEC-11,78(20/36),0,/,KG7QEC-11,/O,47.607500,-122.540333,0.0,0.0,79.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.69/TB=26.13/V=6787 BISEA
0,1651363908,2022-05-01T00:11:48Z,KG7QEC-11,KG7QEC-11,78(21/39),0,/,KG7QEC-11,/O,47.607500,-122.540500,0.0,0.0,76.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.56/TB=26.13/V=6787 BISEA
0,1651363923,2022-05-01T00:12:03Z,KG7QEC-11,KG7QEC-11,79(21/39),0,/,KG7QEC-11,/O,47.607500,-122.540500,0.0,0.0,75.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.56/TB=26.06/V=6787 BISEA
0,1651363938,2022-05-01T00:12:18Z,KG7QEC-11,KG7QEC-11,79(22/37),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,72.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.56/TB=26.00/V=6787 BISEA
0,1651363953,2022-05-01T00:12:33Z,KG7QEC-11,KG7QEC-11,78(21/36),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,70.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.50/TB=25.94/V=6787 BISEA
0,1651363968,2022-05-01T00:12:48Z,KG7QEC-11,KG7QEC-11,79(21/35),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,70.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.44/TB=25.94/V=6787 BISEA
0,1651363983,2022-05-01T00:13:03Z,KG7QEC-11,KG7QEC-11,78(20/39),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,68.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.38/TB=25.94/V=6787 BISEA
0,1651363998,2022-05-01T00:13:18Z,KG7QEC-11,KG7QEC-11,79(21/37),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,69.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.38/TB=25.88/V=6787 BISEA
0,1651364013,2022-05-01T00:13:33Z,KG7QEC-11,KG7QEC-11,79(20/38),0,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,68.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.31/TB=26.00/V=6787 BISEA
0,1651364028,2022-05-01T00:13:48Z,KG7QEC-11,KG7QEC-11,81(21/36),0,/,KG7QEC-11,/O,47.607667,-122.540667,0.0,0.0,69.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.19/TB=26.00/V=6787 BISEA
0,1651364043,2022-05-01T00:14:03Z,KG7QEC-11,KG7QEC-11,78(20/36),0,/,KG7QEC-11,/O,47.607667,-122.540500,0.0,0.0,70.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.06/TB=26.13/V=6787 BISEA
